"","Magnitude","dTFI uncorrected p-value","dTFI normalized scores","dTFI FDR","log FC","limma -logp"
"TFCP2L1",0.00718548646370718,0.14,0.0948283211379966,0.356140350877193,0.039108390374511,1.09654497960446
"HOXC9",0.00599033111473816,0.16,0.203809655849623,0.39758064516129,0.0393201716017018,1.8477919895831
"ELF1",0.00639503996315066,0.165,0.123999568481855,0.39758064516129,0.0136985263403578,2.23472718135211
"NR5A2",0.00630956438431401,0.165,0.154574784534372,0.39758064516129,-0.034525840856723,1.04026079693582
"HOXA5",0.0104174854794916,0.17,0.239442829420055,0.39758064516129,0.0118725941849819,0.822335870958513
"THAP1",0.0065812664214023,0.17,0.149863205219274,0.39758064516129,0.0376949872331524,4.88119925020974
"E2F3",0.00791295879173618,0.175,0.16200264739653,0.402777777777778,-0.00151784090263665,0.109638407124147
"HNF1B",0.00783706399095252,0.195,0.245574254181547,0.441796875,-0.0133664890999517,0.399057880435273
"AR",0.00302880535606734,0.215,0.306944111559089,0.46231884057971,0.00256715576569849,0.0705683999004004
"SPIB",0.00272759933138747,0.215,0.286764695707665,0.46231884057971,0.163263399768683,5.05973724943845
"TP63",0.00630956379791964,0.215,0.182270818731242,0.46231884057971,0.167090308004144,6.16985251286243
"FOXA1",0.00458288107373144,0.22,0.269469052253764,0.46231884057971,0.0154140046932216,0.669018883399126
"FOXH1",0.00500334748896302,0.22,0.264622836472,0.46231884057971,0.131001475023579,10.6161193890684
"RUNX2",0.00227717500759834,0.235,0.26178667324063,0.486785714285714,-0.0265333312068279,1.49936471317442
"PAX2",0.00973939513792916,0.245,0.214687108901502,0.500352112676057,0.0210466788642654,0.734451475933666
"SOX17",0.00513525149618629,0.25,0.304328492373755,0.503472222222222,0.0263451829958762,0.612199948579815
"PPARG",0.00659319029626958,0.26,0.323288862716713,0.513924050632911,-0.0526977679159717,0.916106492258745
"RUNX1",0.00237934634133035,0.265,0.283226686397348,0.513924050632911,0.0374932610759745,6.33003187582976
"FOXO1",0.00349202528199029,0.27,0.306734436830546,0.513924050632911,0.0132375093697588,1.96249725485238
